 Morbidade Hospitalar do SUS - por local de residência - São Paulo
Valor serviços hospitalares por Município e Ano/mês atendimento
Lista Morb  CID-10: Outras tuberculoses respiratórias, Restante de tuberculose respiratória, Outras neopl malig órg respirat e intratorácicos, Outras doenças do trato respiratório superior, Outras doenças do aparelho respiratório, Outros transt respiratórios orig período perinatal
Período:Jan/2012-Ago/2020
"Município";"2008/Jan";"2008/Jul";"2009/Jul";"2009/Set";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"Total"
"354770 Santo Anastácio";-;-;-;-;-;-;-;-;-;-;-;2225,29;5904,37;1518,35;9391,04;27562,66;8049,98;2376,84;265,09;8364,85;-;1774,12;-;1380,32;8732,40;231,75;159,12;-;946,63;1656,65;11340,31;223,75;1639,15;1587,79;1250,86;1034,90;1749,27;575,35;22070,92;1729,29;13763,99;12165,33;2060,53;-;2522,76;3121,66;3289,78;-;-;-;1753,41;3943,98;16969,62;-;7119,69;560,61;5493,92;2153,18;406,87;159,12;3476,24;1130,89;379,55;12832,25;-;-;239,75;-;2295,17;4653,88;520,83;-;-;-;2709,22;-;3978,20;3590,84;-;629,19;404,65;1621,41;1718,20;41,34;7746,01;-;-;6625,16;6584,84;3295,11;-;87,17;-;-;6497,39;1972,63;3777,68;-;-;-;922,61;3900,27;180,69;304,13;-;-;936,37;-;1967,96;2296,88;-;2365,80;-;3219,06;9080,87;-;301207,74
"354780 Santo André";-;-;-;-;-;-;-;-;47246,55;7461,44;126123,75;275595,69;263933,66;144116,72;148225,73;178443,30;270461,40;409263,71;278064,46;152865,14;241445,20;338170,64;192480,46;128761,81;190653,29;181326,34;203525,64;166854,90;225542,45;188090,52;151425,36;352563,94;321512,63;316371,16;257944,01;334566,90;268483,64;281019,02;257010,93;278704,80;206945,68;367577,50;272146,62;257577,43;293999,78;351964,11;191166,31;131984,84;247605,80;182002,51;217660,09;284158,31;184772,28;207472,60;174587,58;231661,89;171229,93;274237,76;192815,74;280783,19;216054,37;136129,02;178153,16;218869,51;328152,41;248749,94;79880,37;320221,85;145411,69;123043,59;155012,34;148497,11;241768,07;364107,27;218976,38;178529,43;183107,58;299200,43;147122,47;104981,61;128237,97;261800,26;172346,04;249512,20;190331,59;195377,56;249055,16;229690,32;255352,19;216670,84;414091,73;278873,87;194925,06;118555,99;213518,14;252708,03;167352,16;223463,59;146148,53;329084,34;314924,85;199866,90;244196,32;306585,41;231673,69;152818,34;143579,92;182418,74;199728,75;246773,44;269042,50;372811,10;253914,08;210975,89;121251,97;15359,04;23889590,25
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-;-;-;-;-;13928,80;988,60;-;1458,23;598,53;-;6198,81;-;-;3043,00;-;4304,20;-;647,07;-;-;1109,19;-;-;12791,82;718,92;17209,72;598,53;2082,32;3038,07;-;1070,76;2397,48;1465,03;1037,96;-;3048,77;1376,35;508,89;1176,42;696,27;-;-;5515,93;-;-;26122,22;566,31;6119,17;5584,79;-;621,01;355,56;-;-;-;15921,36;-;-;4800,55;-;-;-;175,12;-;-;-;-;451,47;-;-;-;1415,15;4689,59;560,41;33,34;922,26;29683,81;932,39;1013,92;541,47;598,53;19224,54;-;12401,95;8539,65;30246,20;8908,40;484,81;5931,01;-;-;29458,93;-;1832,38;-;-;1341,17;567,01;-;4451,17;-;-;3139,34;12359,62;-;11716,66;10506,44;-;451,47;349678,85
"354800 Santo Antônio de Posse";-;-;-;-;-;-;-;-;-;-;-;-;909,79;7684,67;2778,95;31976,74;3978,28;816,01;4564,91;2370,14;3557,59;1565,56;7191,91;32841,90;2989,40;6367,49;12376,49;690,76;-;8320,61;6118,12;882,17;2990,22;574,19;16118,24;-;16701,10;-;866,56;2239,77;9300,35;3944,58;10489,05;-;2648,32;1334,54;6741,16;25909,97;907,93;-;1419,30;2618,76;1631,95;11297,73;3294,29;3094,16;1103,07;14408,16;481,26;-;8510,92;489,57;9565,79;725,20;3394,59;995,29;71828,76;-;24894,96;22837,28;2167,67;2056,15;631,51;1291,06;4132,30;27965,10;455,91;2303,22;1687,31;483,47;2382,27;19408,61;-;25618,33;11934,38;3429,78;19668,52;11352,66;701,20;3186,49;1487,30;2218,30;4385,17;-;1254,00;-;-;-;-;5939,23;3970,68;49117,69;6162,90;-;1035,61;1992,19;179,85;903,10;335,62;895,60;48676,32;266,81;13342,28;15216,70;5320,29;1175,76;726069,85
"354805 Santo Antônio do Aracanguá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1438,61;-;-;-;5492,65;937,74;-;-;-;27766,00;-;-;-;1046,10;-;35687,24;1884,22;-;-;-;4349,74;-;14574,58;-;-;10406,77;63907,06;27694,14;23841,84;-;2767,58;-;5581,52;639,03;4466,46;8636,19;-;-;3574,74;-;-;9465,92;552,28;3233,35;-;-;-;-;-;-;1720,76;1223,36;-;-;1074,62;-;-;-;-;-;-;-;-;6651,43;-;16843,30;25610,77;-;-;9288,57;-;120,47;-;-;-;5689,96;-;-;1026,79;9324,70;12467,78;6579,13;-;3607,27;-;-;3443,44;7130,40;-;-;-;-;-;399,84;-;933,79;-;-;-;4542,04;8246,26;383868,44
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5917,53;169,75;-;-;-;-;-;-;-;-;-;3261,43;-;3286,60;5241,08;806,94;8545,99;7358,32;2457,96;-;134,44;3613,79;-;-;512,07;-;10967,87;-;-;-;-;-;-;19769,60;-;-;-;13382,28;-;-;-;-;-;-;1034,90;-;-;95,17;-;-;-;-;-;-;-;-;-;556,51;668,73;654,53;491,47;-;-;450,44;-;-;-;-;-;-;12983,74;-;-;-;-;-;-;-;627,88;5098,25;-;-;684,20;-;638,47;-;-;41,34;467,98;1493,68;404,40;235,95;-;-;-;1012,41;-;717,33;-;113783,03
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-;-;-;-;4237,91;-;-;-;30,47;-;3821,81;-;-;67257,05;-;9711,34;-;-;936,43;14184,53;-;530,51;-;630,09;466,04;-;12111,67;-;1327,99;-;-;-;3123,33;2722,07;-;-;1170,35;3559,39;175,12;-;-;-;-;1338,97;-;-;-;8167,77;1159,49;168,97;-;168,97;-;-;-;-;-;-;6996,16;528,07;357,37;-;-;6848,44;-;-;3731,24;-;3048,72;-;-;-;598,53;-;-;6563,41;-;3742,69;-;-;-;675,96;536,07;14300,44;1766,57;658,51;5340,22;-;1080,18;-;1267,84;-;1462,06;10123,57;520,07;-;-;-;-;-;614,53;-;-;-;-;-;622,27;-;-;-;208383,19
"354830 Santo Expedito";-;-;-;-;-;-;-;-;-;-;-;-;-;1325,75;-;2725,51;-;-;-;-;1080,19;-;475,47;-;1412,01;-;-;-;-;-;-;-;-;-;434,31;4605,82;-;-;-;1458,08;-;673,16;-;1172,41;3312,24;-;-;-;-;-;-;-;-;247,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;499,47;-;598,53;-;667,24;-;-;1113,95;-;-;-;-;1457,38;257,09;-;1343,95;-;274,78;-;2013,88;-;-;-;-;-;-;-;-;-;1533,70;3013,07;-;805,20;-;-;-;-;-;-;657,92;296,49;2004,50;-;35459,85
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-;-;-;-;-;-;10047,65;-;-;-;-;689,67;5519,92;-;6884,50;-;-;-;-;1620,19;-;-;1694,29;-;-;-;-;-;-;651,46;-;6920,11;-;-;-;4579,91;-;625,16;-;-;-;-;-;-;-;51343,00;-;-;22849,62;-;-;-;-;1074,93;-;-;2663,83;-;1433,93;-;33,34;-;-;-;9848,52;-;-;-;-;-;293,15;336,13;-;1900,74;-;8410,01;-;5164,48;-;-;4645,21;-;-;-;-;-;-;-;1471,00;-;19233,35;1661,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1001,79;993,79;4057,84;177648,76
"354850 Santos";-;-;-;-;-;-;-;-;747,98;11653,21;62952,65;149095,08;144061,44;180410,90;163257,74;248213,18;204768,15;168685,00;180855,94;164848,41;118484,73;126276,60;167811,19;214268,76;133022,61;142931,94;211966,84;294434,34;182409,95;175387,93;207664,12;204577,78;269311,75;227819,69;166876,92;202641,65;238073,77;253627,82;213855,39;277364,26;324729,46;408628,72;247843,89;279109,61;177497,31;168750,24;230055,95;220587,00;178870,47;219920,30;250640,28;321036,55;291136,30;347185,28;204832,23;278396,73;267000,76;318360,43;276391,28;225948,34;255191,31;198209,73;290112,08;217314,51;256319,99;199277,45;292025,88;290416,24;215711,49;198592,80;242360,84;164159,72;186493,61;143095,26;116788,28;143204,91;207518,18;254426,72;151183,36;117000,83;155995,14;204062,69;142115,17;169842,21;220150,78;159072,51;191672,55;129542,81;149261,94;117450,38;100561,53;89764,68;63095,63;156228,30;112346,68;111391,47;159558,48;92154,77;169354,18;108887,41;97275,83;98723,06;157938,33;197387,46;103289,91;124276,78;128451,33;183340,84;140180,69;112558,77;158298,33;134385,06;183246,45;126755,96;94198,07;25369,88;19952868,10
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;468,63;1121,20;303,88;-;-;9948,85;1271,12;2398,26;762,69;18495,85;634,59;183,12;175,12;466,31;3472,59;-;7241,15;350,24;2653,65;1001,35;766,40;-;191,12;-;-;183,12;-;1798,83;175,12;823,50;14990,46;757,06;739,73;1207,33;528,07;-;-;2579,00;159,12;7565,04;-;1121,15;4880,63;191,12;904,36;255,12;-;1160,70;-;183,12;-;705,04;420,62;552,07;-;2643,31;638,47;859,06;-;520,07;459,47;-;-;4302,03;1952,25;528,07;2768,85;-;3100,89;1612,88;-;175,12;15819,05;56430,28;12454,93;159,12;1732,58;1065,13;2720,67;1377,16;192,97;54405,17;-;168,97;1475,09;217,73;823,08;896,16;14159,07;14509,46;2958,83;888,16;17807,85;5488,49;520,07;794,13;-;202,31;-;175,12;2757,50;-;3885,03;-;2172,34;329603,35
"354870 São Bernardo do Campo";-;-;-;-;-;-;-;-;-;28330,37;69963,81;168486,16;117450,18;130668,20;123053,45;157352,23;140850,89;132998,13;146172,93;160381,48;293187,79;128718,54;232535,07;182264,04;177001,00;158858,70;315342,42;225477,20;206608,15;193370,96;136253,86;134183,07;138525,72;221436,23;242023,91;209676,82;201306,54;162959,36;163041,64;181328,30;110005,00;154345,45;107958,88;194051,20;90718,93;139178,92;199066,88;161708,99;181981,27;193692,28;147996,90;152627,54;204207,82;227274,95;191619,51;249982,51;239972,91;89638,89;82559,87;101442,38;96457,14;101051,49;186846,33;126674,98;126189,23;147241,81;146478,58;148879,48;114368,26;141241,14;92903,92;109648,15;182293,13;85646,52;169382,94;220072,01;210523,53;141788,98;105157,50;111836,85;53389,95;87451,30;69322,23;112280,79;253743,75;76177,04;127974,91;169569,92;109865,17;129985,15;85891,81;177980,80;89195,47;101186,06;88823,25;127958,59;81151,77;85057,57;138039,44;192612,04;214630,52;183456,73;144408,14;180771,09;102822,56;210040,49;241868,52;206324,28;197178,77;265222,34;220894,36;242840,68;213856,00;119292,44;209174,96;60200,24;16635159,33
"354880 São Caetano do Sul";-;-;-;-;-;-;-;-;-;-;-;26621,97;46377,94;26839,46;70144,80;92291,02;16883,80;72732,65;50915,01;38357,90;53661,25;47769,81;30263,59;85195,35;104177,31;42763,70;89149,09;84123,43;95147,73;98741,45;61096,98;26230,77;25160,20;47538,80;37928,47;22651,58;45043,25;49160,06;71071,92;45078,01;48424,05;18304,42;45568,38;15393,84;58390,07;32553,15;36400,95;19248,80;60028,83;38902,33;28904,88;37349,38;67644,07;29405,40;119964,48;27835,12;56390,08;42805,94;39849,40;30087,95;47213,62;21381,46;26360,99;39898,25;32169,74;53417,79;40403,28;48897,29;50530,14;82035,55;32843,13;3783,97;54924,99;34214,81;59354,30;44180,10;57678,69;32568,53;74235,42;23943,08;57065,59;28601,34;72584,66;12465,00;13169,94;8920,06;7825,44;39401,82;22154,76;40281,56;42267,61;44921,07;39820,27;21707,12;59817,12;64795,16;61493,04;57597,36;78735,95;31773,85;78222,18;45520,25;13212,50;30527,47;22175,46;32093,92;4244,42;27774,71;25499,31;51059,77;45199,79;26842,34;40539,76;23447,58;17023,97;10619,22;4616005,32
"354890 São Carlos";-;-;-;-;-;-;-;23787,55;6668,54;12870,96;29861,16;1969,31;15414,28;20579,78;47032,89;31055,34;61420,71;48744,50;44758,21;23395,30;24678,32;17425,66;32230,92;21538,51;105679,24;35167,34;10419,36;59510,51;25259,75;27346,70;43079,29;91171,49;51035,11;54685,24;17535,84;27762,48;32204,66;28071,13;24433,57;32844,71;44791,77;36959,33;15515,36;34047,89;36926,87;36583,41;123405,50;28569,78;73271,83;37272,96;32896,36;30175,50;25193,80;65950,23;8407,32;10335,84;37393,06;38550,92;71850,69;33824,76;53013,37;24008,27;81718,28;56131,95;39652,58;17940,46;21351,47;19979,09;24509,41;42794,66;46983,55;43437,27;43637,05;44269,38;73804,16;68392,00;125062,21;62941,86;34856,45;53195,01;80269,34;60478,86;75021,13;94177,21;80763,86;32501,94;54294,09;34655,98;71136,10;65011,19;12643,47;56781,68;39417,72;106647,57;23445,95;34145,75;28042,38;42865,95;61905,76;67013,95;38387,21;62325,88;84505,00;56728,62;44604,60;58275,86;56058,15;34353,84;26970,87;55847,65;43491,61;56002,85;58025,71;29912,26;46810,23;17851,88;4820612,12
"354900 São Francisco";-;-;-;-;-;-;-;-;-;-;-;-;-;1728,68;1694,49;5809,43;-;1272,15;-;-;-;-;-;19173,58;-;5080,03;-;-;4586,11;-;862,39;4626,10;10595,24;-;159,12;-;-;-;-;-;2078,45;-;-;-;-;-;7776,70;-;-;-;-;368,19;-;-;-;-;-;-;551,67;-;1699,52;-;-;-;-;622,53;-;-;-;19305,53;-;-;-;-;-;-;-;-;1438,67;-;22441,64;28295,75;9946,39;6120,41;20156,41;20643,67;-;456,80;-;598,53;-;-;-;-;-;1675,07;-;-;-;-;-;-;-;-;-;-;862,39;-;3517,11;-;-;-;1311,41;-;862,39;-;206316,55
"354910 São João da Boa Vista";-;-;-;-;-;-;-;-;-;-;1171,19;8846,87;28771,85;5159,22;12279,73;23655,39;38173,32;13553,51;12761,12;15381,12;32507,49;40355,78;18812,21;18029,64;21788,27;15112,70;33024,68;34275,74;32987,09;34994,42;22258,77;13088,95;14366,15;59908,82;50250,83;43267,26;19171,18;15353,25;21447,67;8731,02;32134,84;17080,74;33876,16;12913,02;27356,92;35382,76;40454,20;51043,99;22026,26;27221,05;6496,38;20402,06;32003,96;41712,02;43690,11;31108,33;44305,14;55812,56;13641,99;34110,02;22339,16;39069,30;9860,60;4195,87;18938,47;7196,24;62799,75;15788,62;25267,27;13198,53;18719,39;20954,94;4086,82;7598,51;29100,98;3832,18;39710,13;9292,98;18821,35;12541,91;93,79;18407,89;13026,72;5703,96;25291,56;10094,64;12423,53;9328,87;7247,72;22082,94;56038,99;27847,66;10042,77;47450,18;29646,36;61396,56;8659,93;11296,65;18192,75;14188,63;13472,49;17829,74;8874,87;23980,19;22637,37;41362,70;9686,09;27467,01;25115,18;2913,31;19173,12;11297,32;69768,43;8829,45;7137,13;5689,99;2439267,24
"354920 São João das Duas Pontes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;159,12;-;638,53;5152,43;-;-;-;-;302,30;-;-;-;-;-;-;-;-;-;-;-;599,54;-;-;-;-;-;-;-;877,82;-;-;-;-;-;-;-;-;-;3106,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;411,49;467,47;3369,02;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176,97;507,47;-;-;-;607,87;-;-;-;-;3686,93;-;-;-;1171,20;-;21234,89
"354925 São João de Iracema";-;-;-;-;-;-;-;-;-;-;-;-;2233,67;-;-;-;-;-;-;-;777,93;1839,29;-;-;-;-;-;3796,34;-;-;-;-;-;4400,75;-;-;-;4472,20;-;-;-;-;2362,20;-;-;-;-;-;-;-;-;-;-;-;-;-;1797,31;-;-;-;-;-;-;447,81;-;-;368,19;-;4594,26;-;-;-;-;-;-;459,47;-;-;-;1360,41;780,86;14348,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;650,56;-;982,88;-;715,30;-;-;-;-;-;687,02;-;1549,62;-;-;-;-;-;48624,42
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4144,24;-;-;-;-;-;-;-;-;-;-;451,47;739,63;-;-;-;-;-;-;167,12;-;-;-;-;-;7379,99;366,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3761,09;-;-;-;-;-;167,12;-;-;-;-;-;-;-;-;-;678,70;-;-;-;-;-;-;-;715,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18570,91
"354940 São Joaquim da Barra";-;-;-;-;-;-;-;-;-;-;-;-;4982,49;18737,11;451,47;1169,74;3482,29;4113,89;14164,32;3330,50;-;4559,26;3865,09;21723,78;1775,97;-;365,16;1661,54;3114,85;3705,77;2053,49;12381,09;652,64;42745,92;451,47;541,47;1342,74;9264,29;25351,80;1821,89;3600,77;16410,27;3255,01;1070,91;21340,58;5054,13;6586,07;4220,90;4523,26;5804,42;15873,45;927,14;13441,45;9410,09;23325,65;30588,78;47354,08;89989,76;2159,73;42766,29;18216,03;34294,25;1601,21;451,47;3128,99;7327,72;18639,72;18807,58;-;3731,16;8861,60;4375,57;31661,17;3755,60;-;2952,04;10884,59;8993,77;7838,66;16240,02;-;728,73;24612,38;2175,79;8639,49;15763,85;14208,76;13103,53;24662,09;6395,70;28590,58;6278,89;7406,32;5699,97;31088,23;14446,58;51615,84;14281,66;1528,14;4242,34;7401,89;24341,01;15977,44;27748,41;18802,95;18967,67;9157,26;1378,99;2569,67;-;36483,91;-;7102,51;23717,17;2518,82;-;1208910,49
"354950 São José da Bela Vista";-;-;-;-;-;-;-;-;-;-;-;14273,87;1417,21;17187,67;-;-;-;-;-;-;-;2053,19;-;677,20;-;17325,29;-;7508,42;52890,33;921,79;-;-;677,20;371,62;-;-;-;2678,24;14888,51;849,37;9285,42;-;-;-;12293,31;-;3325,83;1168,80;6067,02;-;118,31;715,21;71,17;633,59;-;14778,65;242,83;238,68;-;1399,22;-;3192,75;2742,08;-;-;4929,51;47564,66;1314,28;677,20;4401,05;-;420,84;-;-;376,30;1913,26;5171,69;461,92;-;-;-;1033,07;711,46;-;-;4949,79;6240,73;10586,33;946,04;8345,85;-;651,25;9179,14;2694,16;-;238,68;6820,17;1088,02;-;-;-;-;-;-;1487,55;-;6071,25;-;6008,24;-;706,16;287,77;21500,62;10637,88;-;1251,67;358659,32
"354960 São José do Barreiro";-;-;-;-;-;-;-;-;-;-;-;-;422,15;-;743,97;-;-;-;450,17;625,16;-;456,14;-;-;-;-;-;-;-;-;-;-;159,12;-;-;-;-;-;-;-;-;-;669,18;-;-;-;-;-;-;-;598,53;-;-;-;-;-;-;-;-;-;697,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;231,75;-;-;-;-;-;-;-;-;-;2637,26;-;347,40;-;-;-;-;-;598,53;-;3221,24;-;17941,12;-;4158,94;2836,70;-;625,01;37419,89
"354970 São José do Rio Pardo";-;-;-;-;-;-;-;-;-;-;568,22;33201,88;15340,26;5071,34;4251,00;6696,87;5258,14;1924,05;7667,47;10567,78;7971,71;3128,32;1888,03;3267,49;2851,34;30795,03;15803,83;11733,02;11626,26;18063,25;4043,70;9394,31;14178,24;8009,73;5851,60;1092,92;4200,16;18899,59;15221,36;729,83;5687,67;5460,48;13264,90;15006,68;23330,48;4684,34;7156,04;17849,48;11464,51;13169,99;15388,96;17152,41;2209,26;5747,27;8023,91;2815,34;10150,40;30968,42;1749,73;6755,17;7518,49;14231,61;18323,05;4444,20;7160,31;15548,67;2222,87;5188,28;10741,03;11876,20;3029,40;13609,49;22273,63;5029,35;8294,49;11039,03;491,47;7224,87;8537,73;20153,13;12289,34;16664,14;6769,32;7388,23;18341,45;17558,26;3469,59;20202,63;3697,39;29063,59;19327,31;19171,95;11315,00;20484,20;9364,81;8092,66;24541,94;5111,50;4367,99;2866,38;8571,82;20190,30;5740,19;8493,20;15530,66;8607,84;857,07;6789,03;2741,78;7197,37;12901,78;6315,36;25171,02;1830,88;8857,52;2363,42;1096516,39
"354980 São José do Rio Preto";-;-;-;-;-;-;-;-;-;104998,30;88493,78;183242,10;128168,79;133817,67;146347,37;150499,34;220474,30;136015,62;200910,83;162532,00;166567,24;88663,18;120117,59;236088,99;104176,13;159127,75;249768,42;119201,03;115769,09;168455,96;84208,33;188288,59;102230,90;102866,10;159541,36;257889,80;146207,65;148279,71;121338,21;119059,55;141050,61;98951,07;79882,43;101167,84;48729,88;118477,02;98027,08;103763,99;199279,30;73648,37;131409,13;203337,08;98782,84;221965,66;128040,21;100386,40;151986,25;111219,13;146236,17;135393,61;127336,64;106345,30;125086,73;163896,15;100056,47;113788,54;169567,89;148263,33;246068,17;209793,80;165053,13;103317,49;174670,07;96540,91;206247,68;320698,53;187318,92;120115,06;99927,24;209487,56;144582,27;152157,06;175078,96;140069,36;163954,78;123125,38;100017,46;193237,07;112810,73;120835,07;95074,97;144206,66;131713,09;105936,16;257513,15;77842,76;89335,35;168454,25;294081,04;139477,50;159774,16;133829,96;159488,18;113727,79;61840,71;227126,67;95406,42;183292,22;120594,85;114600,57;192109,25;137946,07;107672,00;131220,97;137136,35;26307,09;15330235,69
"354990 São José dos Campos";-;-;-;-;-;-;-;-;-;16830,02;25749,03;103635,42;152621,07;106392,46;104368,45;62486,82;161623,64;87382,03;142863,17;105983,50;87453,62;146255,57;83343,78;108701,65;104293,18;120450,46;147053,03;104267,39;163814,19;188611,81;123549,22;193795,63;118123,60;99753,59;87380,60;113697,15;148659,89;133901,42;129033,79;160598,48;260305,85;116197,78;247473,81;86915,86;171730,44;117999,89;157225,08;80583,40;154405,42;85553,23;206287,79;169938,85;164215,29;164365,06;146226,02;106019,44;88446,13;151212,06;154024,03;196365,96;213045,22;218025,08;307498,14;223594,48;228739,66;185350,02;159897,10;162589,54;178172,31;133990,56;181199,75;222898,25;289693,15;207318,01;168821,41;224753,49;150692,43;160187,83;172710,69;121715,31;124031,13;256394,35;241275,09;144234,94;134571,52;163423,80;155701,13;162768,72;184718,80;173943,56;222974,28;178359,13;220102,67;177001,45;270384,57;216696,55;189101,97;137177,21;96228,69;166359,41;160191,67;194024,22;168563,53;175247,24;159222,07;172264,81;153289,78;110054,59;242368,58;191304,19;169395,98;145004,24;192906,40;116759,20;111937,27;37252,57;16684292,79
"354995 São Lourenço da Serra";-;-;-;-;-;-;-;-;-;-;-;10681,89;-;4249,27;3123,73;434,31;5776,58;15596,85;2249,48;10000,07;800,71;-;-;101273,90;27247,27;1669,83;38504,61;481,94;1228,35;-;-;735,32;1890,82;2118,97;28019,73;8202,63;-;4639,84;724,62;-;587,88;1477,00;481,47;-;223,75;5014,73;-;35,65;-;5940,87;-;75,59;2743,21;-;2247,01;1250,32;11201,52;-;13122,04;259,75;1069,79;223,75;451,47;2880,74;223,75;594,49;-;33,34;-;5139,77;-;2633,73;985,68;-;-;995,75;12729,22;-;-;-;-;1950,18;-;-;-;-;-;417,80;796,48;3900,44;-;638,47;-;-;-;33,34;-;586,31;587,88;-;1707,01;1100,05;2388,98;-;4755,40;346,15;659,29;795,70;6444,31;8993,57;-;7622,99;856,38;4348,08;619,88;1039,35;392861,03
"355000 São Luís do Paraitinga";-;-;-;-;-;-;-;-;-;-;-;-;1878,19;-;451,47;159,12;-;1765,67;1396,18;60143,10;451,47;47140,10;598,53;-;1233,06;-;-;1527,43;1400,18;7005,76;-;684,48;11265,55;1066,00;159,12;2514,92;1956,43;6191,65;-;1124,79;9926,48;-;2605,24;-;451,47;29317,58;3978,10;159,12;22081,10;318,24;12170,38;3855,46;1329,06;-;7232,91;1146,00;638,53;10181,21;3924,99;318,24;1680,59;-;-;607,57;9796,62;622,53;928,77;5726,73;614,53;-;1384,18;159,12;-;-;864,28;159,12;1256,49;673,16;1356,18;598,53;159,12;46352,90;13849,46;-;-;159,12;36736,30;-;8191,12;491,47;-;-;-;20971,48;12617,17;8083,80;4000,54;13689,32;1103,10;-;451,47;-;1337,27;-;342,94;43765,57;-;763,30;44328,07;-;-;-;598,53;598,53;598,53;4194,10;549558,92
"355010 São Manuel";-;-;-;-;-;-;-;-;-;-;274,43;-;22030,02;5546,27;6100,21;33029,32;1071,04;16612,54;19763,20;17904,70;3735,69;26769,01;6191,74;32314,12;25388,26;6524,73;3578,89;9499,09;33249,50;38916,24;52868,90;1162,58;11103,18;50197,59;5563,28;17679,36;28959,11;697,70;6383,26;333,85;23389,47;37042,48;25623,88;14750,64;2186,98;21487,13;19509,21;11867,73;2676,11;2635,65;25254,34;31460,11;6579,78;4827,62;4230,64;10703,08;12647,54;1757,73;1700,77;16512,46;6225,27;1177,68;16272,27;20865,11;14907,26;7114,82;5198,12;17877,15;13330,70;27372,00;40129,97;3124,66;15347,77;1444,31;12369,55;3956,58;23251,24;9990,02;7415,96;7177,13;31524,30;3117,56;68159,98;21008,52;10742,55;4872,47;39534,40;3059,62;21015,30;14449,71;11353,23;7797,81;3420,50;8013,20;11663,41;14157,38;56381,66;10975,14;78069,61;11006,65;33365,00;20825,84;13479,12;3185,24;19161,77;2093,67;2854,31;10099,37;3268,71;6582,96;18649,45;8412,30;31195,69;6485,83;9704,54;10677,32;1645202,85
