 Morbidade Hospitalar do SUS - por local de residência - São Paulo
Valor total por Município e Ano/mês atendimento
Lista Morb  CID-10: Outras tuberculoses respiratórias, Restante de tuberculose respiratória, Outras neopl malig órg respirat e intratorácicos, Outras doenças do trato respiratório superior, Outras doenças do aparelho respiratório, Outros transt respiratórios orig período perinatal
Período:Jan/2012-Ago/2020
"Município";"2008/Jan";"2008/Jul";"2009/Jul";"2009/Set";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"Total"
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;-;-;-;-;-;-;1131,90;2179,32;2258,11;1718,78;6844,38;19595,19;11470,69;19653,74;860,86;635,03;6939,03;1219,90;4705,94;32848,96;873,08;193,83;10178,14;2133,54;525,09;1115,90;27116,98;41619,19;1033,74;31721,94;-;1838,96;13516,04;-;912,75;17527,10;977,74;4085,88;2311,80;1276,26;63,27;800,24;1041,74;11791,37;12818,24;18780,97;651,03;-;1326,06;9313,74;7130,76;1603,40;6496,75;12724,54;209,83;3998,65;13576,93;9642,92;4444,36;1858,09;4222,85;1296,72;6649,32;-;-;247,78;193,83;7163,39;6930,86;3006,46;566,82;7117,44;3983,12;6343,95;2552,41;5090,11;37605,21;4560,94;13012,87;1009,74;6130,01;528,87;282,60;4696,50;7978,66;2693,84;3813,94;-;5826,87;-;15209,85;137,88;496,87;18586,26;6467,64;13863,92;5291,13;6149,16;4376,28;5176,62;6051,07;14599,45;2325,38;11008,77;8710,60;9901,11;6544,74;-;657,11;-;518,96;668870,59
"354760 Santa Rosa de Viterbo";-;-;-;-;-;-;-;-;-;-;3181,33;1419,23;7097,38;22996,49;9673,43;10888,28;217,83;230,05;4960,26;-;6576,20;31307,32;-;217,83;-;187,10;2852,98;-;19110,38;5348,33;-;52,22;1029,44;5639,71;4796,18;15032,55;4800,84;3363,98;12193,53;8726,32;7453,97;6713,52;44,22;675,03;877,04;56398,50;544,87;480,87;2353,98;3818,35;3435,98;8229,12;18866,49;4681,89;19309,15;7085,63;39277,62;59812,06;12795,57;10691,10;11089,85;4689,44;23880,77;10638,66;7133,13;13588,94;88,44;11802,89;1730,22;2636,86;185,83;9468,97;19047,04;-;3311,33;12031,83;4805,47;6469,26;14927,40;1323,22;667,03;-;1205,48;-;4177,26;3342,12;63,27;6965,52;5798,24;2343,42;7118,34;-;1218,19;572,93;8759,16;-;1047,14;2538,91;4585,99;5240,51;19582,79;5188,98;2308,78;-;2581,96;7835,22;-;5397,15;6247,81;12173,97;9824,52;1775,81;2168,26;-;4485,74;557,09;740065,29
"354765 Santa Salete";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;639,03;-;-;-;209,83;7275,77;3172,43;-;-;-;-;-;-;-;-;-;-;4626,41;-;-;-;-;-;-;-;-;-;-;-;1113,75;-;-;-;-;187,10;-;679,66;-;-;-;2842,30;-;-;585,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1391,47;-;-;2238,19;-;-;-;-;-;-;-;-;-;16800,83;-;-;-;-;408,86;912,96;-;-;-;-;752,32;-;-;-;-;-;-;-;-;-;-;-;655,28;-;478,85;44970,32
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44,22;-;-;-;18449,01;-;-;-;-;-;-;-;-;-;-;-;-;-;8019,78;-;-;1611,15;-;-;721,93;-;1126,72;841,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;643,03;-;-;-;609,91;-;-;-;750,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1150,19;-;-;-;-;-;-;-;1832,37;-;-;-;-;-;-;-;-;55,27;-;-;-;-;35855,82
"354730 Santana de Parnaíba";-;-;-;-;-;-;-;-;-;-;-;27053,03;16188,34;6140,00;15320,76;12376,61;6860,35;398,20;36391,10;6331,73;25424,13;60053,54;3401,05;7825,30;45813,64;9757,29;16504,94;20444,41;31885,50;21081,89;52285,32;34049,22;20919,94;1693,80;51171,37;40005,99;15867,81;30890,75;18608,36;2159,07;19648,10;48763,36;87929,95;42632,04;12169,57;8508,28;10199,94;18125,48;72959,21;6408,77;45476,58;9181,12;4852,76;58467,24;43440,29;28679,24;39583,03;11012,32;64291,08;13762,90;5093,42;46374,79;36913,33;44289,65;42566,48;59014,17;4862,30;28979,99;2964,67;25492,65;21364,89;82380,64;27577,81;76250,68;53987,97;15953,73;60041,15;33653,85;13476,06;46086,98;3081,05;21918,25;13185,14;46773,01;7072,80;39340,70;29756,08;25919,91;51263,97;19947,51;17340,24;29186,18;11662,49;57565,70;43811,11;14006,93;10166,45;20222,71;34314,61;25744,53;93403,14;10451,98;21980,22;27426,71;10912,99;18151,08;20801,57;80519,48;3338,25;42956,14;50320,23;56180,93;8286,48;15463,36;5493,06;5163,71;3003448,61
"354770 Santo Anastácio";-;-;-;-;-;-;-;-;-;-;-;2582,48;6786,85;1932,35;11081,30;33274,03;9768,98;3052,32;314,76;9333,01;-;2443,89;-;1554,18;10618,09;270,54;185,83;-;1419,62;2158,13;14016,19;262,54;2134,73;2125,13;1722,94;1736,43;2172,90;631,04;26193,05;2254,52;16018,14;13940,76;2293,72;-;3132,19;3955,39;4221,68;-;-;-;2586,84;4845,59;20070,67;-;8546,57;625,75;7170,67;2682,06;472,37;185,83;3834,37;1288,30;758,60;14778,79;-;-;278,54;-;3171,92;6622,81;561,11;-;-;-;3768,44;-;4815,99;4253,19;-;666,33;416,27;1717,69;2334,35;52,22;8769,62;-;-;8242,92;8043,96;4315,55;-;179,10;-;-;7207,66;2192,87;4481,69;-;-;-;1326,89;4336,47;220,52;350,66;-;-;1082,90;-;2866,50;2942,43;-;3229,54;-;3750,53;10838,63;-;364471,42
"354780 Santo André";-;-;-;-;-;-;-;-;54355,63;9240,99;145434,05;319016,06;305427,09;168128,54;171971,96;208151,70;314305,17;473919,69;318801,98;177707,96;278880,65;389835,37;224592,62;149509,58;221136,87;210998,69;236367,25;195659,95;261294,84;218964,41;176308,80;403672,98;370180,82;367590,22;298408,51;386748,67;311136,28;325094,20;296438,12;322758,43;239326,21;423005,09;314802,85;298927,97;340601,51;404970,57;221564,56;152510,30;285399,66;207748,85;252161,00;325915,83;213704,44;243189,99;200578,69;267369,48;199517,97;318306,23;224426,93;321156,79;252731,29;158133,03;206286,85;253600,82;374537,55;283186,42;92134,63;371202,67;182093,09;139570,71;178387,25;170304,30;281920,69;419539,32;252670,42;209828,22;212488,66;347053,49;176845,26;123151,41;151152,81;306505,05;205188,68;292928,35;218593,77;226987,77;289843,07;264992,80;295325,71;252621,27;477611,32;319946,06;229407,75;134567,80;249810,25;292294,39;198303,73;262600,84;172207,94;381676,50;372523,68;234260,78;280551,50;353667,56;269798,43;175600,92;166675,26;214760,50;230311,22;283678,01;309832,36;431289,50;292261,89;240501,50;140606,13;18053,11;27689827,29
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-;-;-;-;-;16673,78;1595,02;-;2266,79;635,03;-;7183,21;-;-;3706,77;-;4653,17;-;685,40;-;-;1226,71;-;-;15476,52;821,05;19558,20;635,03;2566,81;3903,03;-;1430,27;3219,96;1617,76;1317,68;-;3548,43;2137,70;618,07;1822,90;1314,05;-;-;9080,86;-;-;29976,39;755,27;6704,07;6835,50;-;1038,20;516,22;-;-;-;17991,71;-;-;7347,08;-;-;-;201,83;-;-;-;-;480,87;-;-;-;1469,90;6243,25;705,09;44,22;1053,30;33981,13;1044,59;1620,34;570,87;635,03;21690,96;-;14420,07;9820,48;36138,07;10043,45;525,09;6834,04;-;-;38048,34;-;2400,43;-;-;1989,97;700,81;-;5344,67;-;-;3965,50;14352,30;-;15507,06;12754,55;-;480,87;421925,72
"354800 Santo Antônio de Posse";-;-;-;-;-;-;-;-;-;-;-;-;964,54;8794,53;3668,56;37430,28;4557,32;1044,47;5682,63;3180,90;4061,59;1697,24;8189,77;37508,36;4329,03;7326,89;14144,47;717,48;-;9701,60;7228,77;1102,50;3451,97;603,59;19243,65;-;19165,29;-;914,58;2692,90;10776,95;4419,23;12147,57;-;5226,13;2369,48;8870,95;30350,06;1227,61;-;1545,90;2981,40;1778,07;13476,95;3988,57;4386,32;1430,34;16490,30;829,54;-;10134,84;518,97;12284,30;769,30;4382,80;1679,87;85313,03;-;29812,41;27086,94;2402,37;2598,04;1035,79;1731,84;4702,93;45760,70;535,33;4033,42;2319,34;512,87;3286,59;22696,52;-;29612,93;15477,07;4966,43;23184,50;13307,02;745,30;3472,09;1653,24;2479,09;5631,28;-;1298,10;-;-;-;-;6705,14;4536,13;59059,28;7847,61;-;1368,12;2988,15;315,76;1020,62;393,80;939,70;56436,41;278,43;15330,92;17780,21;6925,05;1234,56;878283,42
"354805 Santo Antônio do Aracanguá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1618,82;-;-;-;6175,06;1670,16;-;-;-;31804,51;-;-;-;1131,38;-;40742,28;2159,83;-;-;-;5032,15;-;16680,79;-;-;12219,63;73524,46;31537,35;27072,09;-;3313,67;-;7034,13;880,02;5368,82;9837,65;-;-;4434,46;-;-;11776,94;635,81;3472,40;-;-;-;-;-;-;2493,81;1829,78;-;-;1129,37;-;-;-;-;-;-;-;-;7638,94;-;19367,92;29430,98;-;-;10618,77;-;276,01;-;-;-;6510,85;-;-;1104,04;10515,61;14077,94;7464,94;-;3766,55;-;-;3719,05;8055,00;-;-;-;-;-;497,53;-;988,54;-;-;-;5616,46;9869,80;443094,30
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7315,89;180,63;-;-;-;-;-;-;-;-;-;4134,07;-;3971,96;6016,28;843,44;9640,53;8434,12;2797,35;-;157,70;4502,36;-;-;590,42;-;12599,04;-;-;-;-;-;-;22881,66;-;-;-;15763,83;-;-;-;-;-;-;1064,30;-;-;187,10;-;-;-;-;-;-;-;-;-;631,55;739,90;691,03;520,87;-;-;798,72;-;-;-;-;-;-;14920,93;-;-;-;-;-;-;-;657,28;6069,79;-;-;728,30;-;674,97;-;-;52,22;520,86;1651,51;463,96;330,83;-;-;-;1052,69;-;754,47;-;132340,56
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-;-;-;-;4877,51;-;-;-;40,38;-;4336,36;-;-;74607,38;-;10983,64;-;-;1011,63;16370,13;-;578,65;-;724,10;521,73;-;14073,21;-;1415,44;-;-;-;3669,42;3144,69;-;-;1346,96;4109,65;201,83;-;-;-;-;1602,49;-;-;-;9898,55;1316,19;193,07;-;193,07;-;-;-;-;-;-;8085,82;606,42;388,70;-;-;8007,00;-;-;4041,58;-;4655,66;-;-;-;635,03;-;-;7918,00;-;4267,01;-;-;-;1080,24;614,42;17965,31;1947,05;733,40;5972,83;-;1109,58;-;1441,75;-;1588,66;12111,38;598,42;-;-;-;-;-;651,03;-;-;-;-;-;651,67;-;-;-;240287,04
"354830 Santo Expedito";-;-;-;-;-;-;-;-;-;-;-;-;-;1515,96;-;3409,47;-;-;-;-;1552,27;-;504,87;-;1527,95;-;-;-;-;-;-;-;-;-;482,45;5285,81;-;-;-;1717,55;-;1077,44;-;1683,91;4256,40;-;-;-;-;-;-;-;-;286,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;528,87;-;635,03;-;1071,52;-;-;1518,23;-;-;-;-;1980,49;295,88;-;1816,03;-;285,66;-;2621,56;-;-;-;-;-;-;-;-;-;1667,40;3616,24;-;1224,96;-;-;-;-;-;-;687,32;361,75;2147,04;-;43758,60
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-;-;-;-;-;-;11884,66;-;-;-;-;758,87;6901,23;-;7770,31;-;-;-;-;2263,11;-;-;2310,45;-;-;-;-;-;-;723,67;-;7833,12;-;-;-;5242,99;-;1029,44;-;-;-;-;-;-;-;58839,31;-;-;26290,83;-;-;-;-;1191,03;-;-;2939,44;-;2011,31;-;44,22;-;-;-;11109,06;-;-;-;-;-;343,12;382,66;-;2176,35;-;9429,15;-;5948,59;-;-;5225,92;-;-;-;-;-;-;-;2094,88;-;21667,16;2705,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1148,00;1140,00;4647,35;206051,83
"354850 Santos";-;-;-;-;-;-;-;-;1163,87;15419,37;73968,38;177851,64;173985,26;217788,12;193232,35;290537,61;241608,89;198291,38;210143,23;195661,85;138659,65;149107,92;199309,79;252684,36;158223,41;169892,12;250424,31;345575,70;218554,21;204407,70;245060,49;241733,83;316991,55;264660,32;194393,47;234825,28;277599,34;296811,90;253228,42;324478,43;380221,39;474450,79;289053,89;326733,32;205971,22;197524,92;267821,88;256497,93;207026,76;253424,69;293071,03;366456,56;333873,70;400908,11;235235,03;324328,85;308090,09;364594,33;318087,71;257502,06;295375,78;228837,71;336447,47;250106,23;294805,58;226223,39;336022,42;333305,79;248007,45;231177,12;280242,06;191464,29;217488,66;166099,85;137902,61;162175,01;240361,11;292544,68;172872,13;132216,87;177586,65;234667,57;162285,24;198157,48;255852,52;183374,60;221043,08;149953,17;172382,03;137174,27;119278,40;107657,67;72481,35;184011,42;131984,21;129367,10;187842,54;109689,34;196520,46;128246,36;114938,45;119483,03;187024,50;229406,01;125683,51;150871,55;152047,69;214460,62;167594,32;130380,95;187396,16;162216,54;223726,61;151591,17;111577,02;30921,38;23279699,59
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-;-;-;-;-;823,93;1300,50;346,07;-;-;11523,21;1451,92;2720,07;1194,06;21421,46;690,70;209,83;201,83;514,45;3849,90;-;8252,76;403,66;3361,84;1413,80;873,51;-;217,83;-;-;209,83;-;2533,37;201,83;884,10;17350,01;859,51;776,23;1305,21;606,42;-;-;3665,74;185,83;8792,01;-;1573,63;6893,68;217,83;1033,52;281,83;-;1911,94;-;209,83;-;807,49;468,82;630,42;-;2965,81;674,97;939,27;-;598,42;488,87;-;-;5247,61;2267,64;606,42;3634,87;-;3433,97;1847,93;-;201,83;18121,76;65641,23;14075,14;185,83;1942,78;1218,39;3567,20;1524,01;217,07;64788,32;-;193,07;1574,01;257,31;876,51;1025,32;17130,01;17603,30;3687,42;1017,32;20425,39;6351,25;598,42;1222,51;-;226,41;-;201,83;3105,32;-;4442,39;-;2765,72;389063,26
"354870 São Bernardo do Campo";-;-;-;-;-;-;-;-;-;32169,18;81010,89;193156,67;135418,57;150560,73;142856,10;181963,72;163135,62;154058,46;167790,15;184957,27;334219,00;150259,77;266279,93;210201,57;202972,72;183571,35;361560,32;258280,32;237376,15;224211,73;155597,99;154006,53;160842,34;254156,83;277461,92;240758,98;230276,75;185415,52;188247,39;204360,45;126963,79;179466,22;125299,56;225325,29;107152,40;164446,79;228615,55;186879,92;211879,71;224017,75;172321,28;176937,28;234296,14;259714,68;218643,84;285515,80;273440,58;107684,25;97122,55;117177,40;111126,43;116167,95;213739,95;144479,84;143855,74;167553,11;167430,39;171183,66;131295,31;162970,35;110771,03;130395,30;211660,36;98680,39;199211,76;250377,05;240742,12;167666,62;120876,45;132661,85;63577,40;102700,57;81868,49;131363,69;296961,78;91228,84;149825,27;196679,29;124844,29;150411,45;102131,00;210939,30;102724,39;118298,52;99923,47;148839,88;97551,34;99799,83;160611,30;218386,59;241804,99;210928,03;173154,73;212084,67;126536,22;255085,36;287603,02;246302,60;238875,82;311250,58;264747,28;291604,20;257014,77;143535,31;245672,14;73451,03;19311198,80
"354880 São Caetano do Sul";-;-;-;-;-;-;-;-;-;-;-;30381,44;52169,93;31648,41;80971,37;105173,18;19726,35;85015,13;59133,47;44539,09;61366,36;54524,64;34311,65;97436,01;117998,16;49716,15;102253,28;96532,62;109154,07;113273,80;71022,11;30934,50;29292,86;54866,57;47232,80;26727,13;51781,05;56779,48;81654,40;51449,23;55582,44;21334,16;52549,57;18506,17;66826,53;37358,07;42108,73;22772,10;69890,40;44571,83;33542,57;43353,30;77139,99;33417,19;137381,20;32005,40;65643,19;49590,70;45373,70;34288,87;53572,60;24552,85;30700,70;45803,61;37323,69;61458,49;46054,31;56753,28;57153,45;93991,69;39911,22;4150,69;62245,89;39012,15;67794,68;50058,15;65839,28;36716,13;84665,07;27661,41;65900,29;32655,48;82945,68;14257,13;15138,74;10751,08;9437,46;44824,17;24933,71;46445,84;48283,36;51291,70;45470,55;24479,45;68242,32;73788,67;69462,79;65550,16;90621,41;35547,12;88980,49;52112,54;15347,79;35769,89;25440,19;36964,21;5146,18;32191,49;29887,42;58450,38;52023,31;30722,87;45662,49;26595,17;20512,11;12280,71;5303835,04
"354890 São Carlos";-;-;-;-;-;-;-;27361,29;7886,42;14987,20;35427,70;2537,21;18439,69;25012,13;54499,18;37525,77;71801,12;57307,57;54841,16;27726,84;31036,06;20990,59;37671,93;26151,64;124175,89;40107,03;12933,33;69525,19;29145,48;32863,36;49941,82;106415,89;59871,98;65580,46;20723,36;32911,70;37694,38;33806,70;29990,90;38731,78;53550,45;43979,95;18621,12;41790,32;43788,22;42928,25;142594,44;34610,11;85044,60;43425,87;39443,37;35501,32;30278,42;78524,45;10489,72;13493,53;43719,58;46013,88;82655,86;41495,81;62325,64;28801,67;95281,87;65648,51;47420,04;20953,22;24614,64;22685,04;29611,08;50295,39;66655,59;51423,50;52060,22;51494,39;85016,11;79126,15;145530,40;73035,13;40933,37;63418,52;93660,47;70460,62;88518,49;110648,83;93023,07;38077,93;63181,21;40376,58;82134,23;76746,00;15744,08;66203,89;47073,65;123482,82;28111,23;38369,09;32892,76;48434,52;70582,76;76493,11;47032,45;72619,17;97223,02;66906,98;53119,82;66747,84;65617,70;41348,75;34007,58;65439,20;51347,39;64677,05;68789,72;34841,24;55833,63;21326,91;5674996,29
"354900 São Francisco";-;-;-;-;-;-;-;-;-;-;-;-;-;1961,48;2300,91;6720,23;-;1455,89;-;-;-;-;-;22084,32;-;5806,17;-;-;5732,68;-;959,59;5772,67;13104,44;-;185,83;-;-;-;-;-;2649,11;-;-;-;-;-;8939,04;-;-;-;-;423,88;-;-;-;-;-;-;581,07;-;2000,61;-;-;-;-;659,03;-;-;-;22316,10;-;-;-;-;-;-;-;-;1877,45;-;25754,75;33056,50;14151,40;11160,29;23438,59;24126,64;-;597,88;-;635,03;-;-;-;-;-;1926,61;-;-;-;-;-;-;-;-;-;-;959,59;-;4039,85;-;-;-;1476,41;-;959,59;-;247813,63
"354910 São João da Boa Vista";-;-;-;-;-;-;-;-;-;-;1840,61;10585,68;33371,24;6529,71;15139,93;27440,59;44246,00;16945,26;15244,86;17424,16;38451,98;48078,85;22721,83;21370,64;26194,71;17369,21;38092,49;40653,51;38777,64;42408,98;27304,14;14807,23;17382,20;72186,33;61066,74;51329,17;22744,26;18621,53;25800,73;11913,53;37328,86;19612,98;42381,06;15247,72;33884,54;41133,78;47780,91;58723,73;25168,83;32957,11;7374,18;23618,11;39026,41;49449,23;50860,81;37419,84;50549,19;64014,75;16289,61;39367,42;25481,30;50534,18;11889,03;4598,73;22820,19;9334,04;72172,96;18077,17;29313,58;15084,29;21658,04;25094,07;4561,16;9490,68;34923,53;4658,91;47339,99;10540,89;22265,91;14287,39;104,67;22003,10;16400,14;6437,45;28926,82;11620,21;14968,22;12488,45;8876,16;27601,53;64360,65;35623,48;12105,43;54687,73;34393,25;72599,72;10725,28;12787,71;23153,75;17460,07;17211,98;22314,65;9942,62;28637,27;26139,61;48748,17;11112,65;31482,14;31034,14;3799,41;25238,84;13045,70;82157,46;13785,45;9286,90;6593,58;2900213,24
"354920 São João das Duas Pontes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;185,83;-;675,03;5946,37;-;-;-;-;367,44;-;-;-;-;-;-;-;-;-;-;-;989,08;-;-;-;-;-;-;-;911,09;-;-;-;-;-;-;-;-;-;3576,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;481,41;496,87;6614,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201,07;536,87;-;-;-;644,37;-;-;-;-;4179,24;-;-;-;1275,50;-;27080,88
"354925 São João de Iracema";-;-;-;-;-;-;-;-;-;-;-;-;2495,87;-;-;-;-;-;-;-;866,29;2079,19;-;-;-;-;-;4418,08;-;-;-;-;-;5047,45;-;-;-;4634,95;-;-;-;-;3575,04;-;-;-;-;-;-;-;-;-;-;-;-;-;2083,17;-;-;-;-;-;-;536,11;-;-;423,88;-;5255,96;-;-;-;-;-;-;488,87;-;-;-;1480,33;866,26;16346,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1054,84;-;1041,68;-;759,40;-;-;-;-;-;800,19;-;1681,17;-;-;-;-;-;55935,70
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4894,95;-;-;-;-;-;-;-;-;-;-;480,87;1143,91;-;-;-;-;-;-;193,83;-;-;-;-;-;8445,13;419,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4298,90;-;-;-;-;-;193,83;-;-;-;-;-;-;-;-;-;748,62;-;-;-;-;-;-;-;1203,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22023,29
"354940 São Joaquim da Barra";-;-;-;-;-;-;-;-;-;-;-;-;6042,99;22024,55;480,87;1267,33;3925,59;4975,83;16232,05;4113,12;-;5090,76;4544,70;25357,64;2403,25;-;462,85;2298,70;3558,15;4216,87;2426,12;14228,73;683,23;49073,80;480,87;570,87;1885,54;10621,76;30400,42;2495,05;4111,87;18584,98;4077,01;1194,82;23980,19;6061,06;7757,07;5384,20;6096,27;6654,52;19430,85;985,94;15475,36;11200,52;26868,32;35403,20;53917,21;103803,08;3276,40;49632,55;20674,55;40056,28;2248,26;480,87;3686,18;8297,32;22898,79;22065,97;-;4509,71;10324,42;6036,44;36267,34;4243,00;-;3388,24;12781,87;9989,08;8982,26;19299,44;-;758,13;28463,84;2377,29;10390,47;19232,57;16583,53;17198,23;30339,98;7218,97;33596,34;7691,79;8932,12;7036,69;36352,32;16647,31;59079,88;17040,52;1616,34;4910,72;8336,14;28487,59;19119,14;32080,21;24265,26;21990,76;10932,95;1448,76;2865,68;-;45713,54;-;8681,23;27866,88;2792,63;-;1420034,89
"354950 São José da Bela Vista";-;-;-;-;-;-;-;-;-;-;-;16278,38;2023,63;20163,03;-;-;-;-;-;-;-;2587,59;-;721,30;-;19894,13;-;9010,58;60974,32;976,54;-;-;721,30;429,80;-;-;-;3055,55;16893,02;921,58;10517,85;-;-;-;15602,46;-;3554,27;1806,72;6743,82;-;210,24;759,31;163,10;660,31;-;16783,16;266,09;278,74;-;1543,64;-;4580,86;3602,35;-;-;5605,69;54590,06;1455,76;721,30;5007,80;-;460,90;-;-;441,44;2591,81;5603,75;520,10;-;-;-;1639,49;783,67;-;-;6413,75;6865,54;12521,63;1375,60;9366,87;-;728,00;10324,78;5271,97;-;278,74;10228,78;2085,80;-;-;-;-;-;-;2157,29;-;9031,38;-;8053,10;-;752,23;487,78;24938,12;14986,20;-;1335,20;428348,20
"354960 São José do Barreiro";-;-;-;-;-;-;-;-;-;-;-;-;448,87;-;780,47;-;-;-;476,89;1029,44;-;485,54;-;-;-;-;-;-;-;-;-;-;185,83;-;-;-;-;-;-;-;-;-;763,57;-;-;-;-;-;-;-;635,03;-;-;-;-;-;-;-;-;-;746,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;270,54;-;-;-;-;-;-;-;-;-;3024,40;-;477,17;-;-;-;-;-;635,03;-;3529,75;-;20221,43;-;4506,76;4164,35;-;680,70;43062,04
"354970 São José do Rio Pardo";-;-;-;-;-;-;-;-;-;-;597,62;39501,32;17342,86;5506,60;4937,28;7564,68;6039,00;2561,38;8472,14;11896,66;9004,52;3581,63;2093,40;4197,36;3243,67;35489,06;17960,73;13098,85;13061,34;20357,99;4761,89;10812,04;17010,11;9722,01;7814,24;1673,34;5395,96;22236,25;17713,55;918,53;7293,72;6859,30;16288,91;17070,82;27394,92;5482,86;8513,81;21353,70;12850,34;15707,93;17678,29;19706,78;2476,54;6898,93;9003,74;3176,57;12011,40;37887,12;1863,13;8227,92;9290,16;17468,69;21299,68;5612,16;8863,09;18103,70;2577,00;7409,75;12472,24;13941,28;3522,86;17332,42;26156,25;6026,02;9678,07;13280,72;520,87;9192,15;9860,34;23089,32;14098,49;19207,00;8406,58;8681,85;21026,90;20242,62;4198,22;23118,20;4333,21;33310,77;22179,98;22192,60;13072,01;23362,97;10771,37;9272,91;28762,52;5835,34;4949,53;3236,90;10319,89;23310,06;6437,67;9308,49;18005,81;10944,08;1029,34;7775,08;3831,43;9060,51;15126,57;7561,72;28864,51;2362,67;10902,71;3001,41;1286111,43
"354980 São José do Rio Preto";-;-;-;-;-;-;-;-;-;121311,40;102601,27;213333,96;152066,65;156548,64;174194,87;179185,61;261148,59;159415,39;235736,39;190812,43;196318,20;105232,29;142088,42;274621,85;124958,87;185872,25;292209,69;142225,95;138086,09;199962,13;101412,19;221732,21;121086,68;121851,08;188242,64;297570,94;169362,57;171161,23;142423,17;137744,46;164849,40;116532,45;93644,05;121413,61;58520,45;137901,57;114891,53;124219,19;235505,80;88701,08;156400,75;239051,12;115898,15;262482,14;150921,61;118541,91;179870,11;129645,25;175395,47;160098,60;150646,76;123592,60;150108,92;193732,79;120484,18;133536,03;196927,90;175067,24;282351,13;246575,89;197119,27;131804,59;209523,04;123326,44;249660,44;385084,46;237952,65;152050,17;130308,58;243654,77;181902,36;183245,26;205564,94;168963,93;202049,89;149352,58;124643,17;241348,96;141257,79;149909,90;123388,40;188483,39;167421,88;134431,91;294133,18;98165,49;109134,12;207774,69;363201,91;189254,79;191848,16;154465,57;193461,60;144818,40;85016,62;262280,36;122575,68;230064,77;150805,98;149609,14;236041,78;172543,21;130356,00;159496,94;169045,75;31371,85;18405940,55
